NU_ANO,CO_CURSO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SCE_D1,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9
2023,1103033,9,0,0,0,29,0,4,0,DDBAECABE,BAACCACBDEEBC99DCCAECDDAE9DB9,DDBBCECBE,111000011.0,AEACAABAEEEBCEEDCBBECDDDDADDD,110100011119911001111009109,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,59.8,69.2,55.6,94.5,95.0,73.0,100.0,56.7,56.0,62.5,63.0,C,C,C,B,C,D,B,C,C
2023,1425409,9,0,0,0,29,0,6,0,DDBAECABE,C9E9A9CCCAEE99DCBDAD9DDDEECCC,DDBEBCCAC,111001000.0,ABECABEECAEAECDEBDEDEDDDEEBCE,9191900111099101101911111010,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,59.8,63.2,44.4,98.0,98.0,90.0,100.0,58.7,65.2,0.0,0.0,D,B,B,E,E,B,A,C,A
2023,101504,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,DDBADCAAD,111101100.0,CEBCBABEDAADCCDCCBDDECDBCBBEB,11100109011011110001111110111,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,59.8,56.0,66.7,36.0,36.0,80.0,25.0,61.1,67.9,0.0,0.0,D,C,B,E,D,C,A,C,A
2023,9829,9,0,0,0,29,0,6,0,DDBAECABE,C9E9A9CCCAEE99DCBDAD9DDDEECCC,DCBAACABB,101101110.0,CCABAAEDCACEAEDEBDCAADEDEEACE,19091900110199101100910111010,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,59.9,71.7,66.7,81.1,81.0,78.0,82.0,55.9,56.5,50.0,50.0,C,B,C,A,C,C,A,D,B
2023,1341021,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,ADBEECDBC,11011010.0,CECECADEADDBCCEADDAAECDBABBEB,11011119100111001110111100111,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,59.9,46.6,55.6,30.0,30.0,50.0,25.0,64.3,71.4,0.0,0.0,D,A,D,D,C,E,D,E,D
2023,1185396,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,DDAADCADC,110101100.0,CEBDCCEEAAACCDECDECDEBDBABCEB,11101009111010011001101100011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.0,67.6,55.6,90.0,90.0,50.0,100.0,57.4,57.1,60.0,60.0,D,C,C,C,E,C,A,B,A
2023,62198,9,0,0,0,29,0,2,0,DDBAECABE,CBABBCCDEADB9BDBDA9EADEABCCCA,DDBAECEBC,111111010.0,CBBDBADDEADADEDBBAAEADDCDCCAA,11001001111090110191110001101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.0,61.6,77.8,31.5,32.0,68.0,23.0,59.4,59.3,60.0,60.0,D,D,B,A,E,C,E,B,C
2023,1108786,9,0,0,0,29,0,2,0,DDBAECABE,BCDDDCACCAC9CBBDCCC9BDADCBBAA,.DBAECAAD,11111100.0,BCDCBCACCDDADBBDACCCBABDCBBDA,11100111100901110119100111101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.1,49.1,66.7,16.5,17.0,83.0,0.0,63.7,66.7,36.7,37.0,C,C,B,B,D,D,B,C,A
2023,38234,9,0,0,0,29,0,6,0,DDBAECABE,9DEADDEBC9EBD9BA9ACD9DADCCEB9,DDBAECEBB,111111010.0,CDECEDEBCCDBBBBAECCDBEADDEEBA,91100111190109119011901100119,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.1,64.3,77.8,39.3,39.0,43.0,39.0,58.7,65.2,0.0,0.0,D,C,B,A,D,C,A,D,A
2023,1300363,9,0,0,0,29,0,4,0,DDBAECABE,BAACCACBDEEBC99DCCAECDDAE9DB9,ADBBECEBD,11011010.0,BEAECADBAEEBCCDBCDADCDDEDBDBE,10101101011119901010111009119,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.1,52.4,55.6,46.5,47.0,73.0,40.0,62.6,64.0,50.0,50.0,C,C,C,B,D,B,B,C,B
2023,20921,9,0,0,0,29,0,3,0,DDBAECABE,DBE9C9DAACCAAEEDCCAEDCBED9BBB,DDBACCCAA,111101000.0,BBCCACCABCEBAEEDCCAEDDCEDADBE,1090901010011111111100119010,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.1,57.8,55.6,62.0,62.0,60.0,63.0,60.9,57.7,90.0,90.0,C,C,D,D,D,D,B,D,B
2023,13271,9,0,0,0,29,0,6,0,DDBAECABE,D9CBD9BBDB9CCDDDAEEEBC9AEC9D9,ADBAECEBD,11111010.0,CCCADEBABBEDCEACBEEEBCADECADD,9101910019010000111119011919,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.1,66.6,66.7,66.5,67.0,73.0,65.0,57.9,56.5,70.0,70.0,D,C,B,A,D,C,A,D,A
2023,1121143,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,BDBAEECCC,11110000.0,CBBECCAEAABBBCACDACDECDBCABBB,10111009110101011001111110101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.1,45.8,44.4,48.4,48.0,50.0,48.0,64.9,64.3,70.0,70.0,D,C,C,B,D,C,B,C,B
2023,51564,9,0,0,0,29,0,6,0,DDBAECABE,C9E9A9CCCAEE99DCBDAD9DDDEECCC,ADABECCAA,10011000.0,BACCAEECCADEDDDCBDADDDDAEACCE,9091901110199111111911010110,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.1,46.6,33.3,71.2,71.0,60.0,74.0,64.6,69.6,20.0,20.0,C,B,C,E,D,B,B,B,C
2023,60010,9,0,0,0,29,0,5,0,DDBAECABE,AB9BEBECAECC99DCDED9D9ADCEACA,DDDBECEEA,110011000.0,BBABEDEEEEEACADBDEDADEEDEEAAA,1911010010099101119190101101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.1,53.0,44.4,68.9,69.0,73.0,68.0,62.5,58.3,100.0,100.0,D,B,D,A,D,C,B,D,B
2023,48923,9,0,0,0,29,0,2,0,DDBAECABE,CBABBCCDEADB9BDBDA9EADEABCCCA,DDBAECCAC,111111000.0,CDABBAEDEADDEBABEAADADDBBDCDA,10111001111091010190110010101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.1,54.6,66.7,32.0,32.0,100.0,15.0,61.9,59.3,85.0,85.0,B,C,C,C,D,C,B,C,B
2023,1458706,9,0,0,0,29,0,2,0,DDBAECABE,CBABBCCDEADB9BDBDA9EADEABCCCA,ADBAAEEAC,11100000.0,CBAABACEEACBDEBBEAAAADEABDECA,11101010110190010190111110011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.1,49.3,33.3,79.1,79.0,78.0,80.0,63.7,63.0,70.0,70.0,D,C,C,E,D,C,B,C,B
2023,1153688,9,0,0,0,29,0,2,0,DDBAECABE,CBABBCCDEADB9BDBDA9EADEABCCCA,ADBAACABC,11101110.0,CBABEAEEEACBBBEBDCEEBDBADCCCD,11110000110191011091010101110,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.1,63.5,66.7,57.5,58.0,88.0,50.0,58.9,59.3,55.0,55.0,D,B,A,A,D,C,B,C,B
2023,18031,9,0,0,0,29,0,8,0,DDBAECABE,9E9DA9C9DCCDDBAA9B9DBD9E9EEDC,DDBACCCAC,111101000.0,AEEDAAADDCCBDBCBCAEDBABAAEECC,91911909111011009091109091101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.2,55.6,55.6,55.7,56.0,83.0,49.0,61.7,61.9,60.0,60.0,C,C,B,D,D,C,B,C,A
2023,1111225,9,0,0,0,29,1,9,0,DDBAECABE,BBDEED99A9CA9B9998DEC99DCDCEB,DDBCCCABD,111001110.0,ABEEEAAAADEADECDEAAECCDCEDDEB,1011099190190999801199001011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.2,68.9,66.7,73.1,73.0,88.0,70.0,57.3,52.6,100.0,100.0,C,A,A,E,E,C,A,C,A
2023,12695,9,0,0,0,29,0,2,0,DDBAECABE,CBABBCCDEADB9BDBDA9EADEABCCCA,DDBAECAAD,111111100.0,DBEBBACDEAABCBABBBAEAEBAAAECA,1011011110191010091100100011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.2,63.9,77.8,38.0,38.0,90.0,25.0,59.0,55.6,90.0,90.0,B,A,B,E,D,B,B,B,B
2023,1499041,9,0,0,0,29,0,7,0,DDBAECABE,BABED9EEBDCCB99C99DCC9DBEAD9A,DCBADCABE,101101111.0,BBBDDAEEBCCBEEBADEDCEBDCAADAD,10101911101009909911091001190,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.2,78.6,77.8,80.0,80.0,100.0,75.0,54.1,54.5,50.0,50.0,C,C,C,D,D,C,C,C,B
2023,5001167,9,0,0,0,29,0,2,0,DDBAECABE,BCDDDCACCAC9CBBDCCC9BDADCBBAA,DDBEECEAE,111011001.0,BCBADCCCCBDDCBDBACAABDBACBBAA,11001101100911000109110011111,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.2,59.1,66.7,45.0,45.0,65.0,40.0,60.5,59.3,71.7,72.0,C,B,B,A,C,C,B,C,B
2023,13718,9,0,0,0,29,0,2,0,DDBAECABE,CBABBCCDEADB9BDBDA9EADEABCCCA,DDBAECAAD,111111100.0,CDEBBADDEAEDABADECAEADEADCBCB,10011001110091000091111101010,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.2,70.6,77.8,57.3,57.0,83.0,51.0,56.7,51.9,100.0,100.0,D,A,C,B,D,C,B,D,B
2023,119030,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,DDBAECCAB,111111000.0,CEBECAAEAAADBCACDBEAEEDACCBCA,11111109111001011000101011100,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.3,62.4,66.7,54.5,55.0,73.0,50.0,59.6,60.7,50.0,50.0,D,C,C,E,D,C,B,C,B
2023,18939,9,0,0,0,29,0,8,0,DDBAECABE,9E9DA9C9DCCDDBAA9B9DBD9E9EEDC,DDBAECABC,111111110.0,AEDDADCDDDEBEBEBCAEDCDBDCEEDC,91911919100001009091019091111,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.3,72.8,88.9,43.0,43.0,55.0,40.0,56.1,57.1,47.5,48.0,C,C,B,E,D,C,B,C,B
2023,1284510,9,0,0,0,29,0,5,0,DDBAECABE,AB9BEBECAECC99DCDED9D9ADCEACA,BDDAECABB,10111110.0,EBEBABEEDECCEDDBEEDADADDCEEDA,1910110011199100119190111001,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.3,62.5,66.7,54.8,55.0,60.0,54.0,59.6,62.5,33.3,33.0,C,C,C,A,C,C,A,D,A
2023,107854,9,0,0,0,29,0,3,0,DDBAECABE,DBE9C9DAACCAAEEDCCAEDCBED9BBB,AEABECEBD,11010.0,CEEACEDAAECAAEEDCBBEDCDEDEDBB,191911101111111001110119011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.3,29.6,33.3,22.6,23.0,45.0,17.0,70.5,73.1,46.7,47.0,B,A,A,D,D,D,C,D,C
2023,1363705,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,ADBBBCDBE,11001011.0,CBBDCADEADABBCACDDDAECDBCBECB,10101119101101011100111110001,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.3,55.6,55.6,55.6,56.0,60.0,55.0,61.9,64.3,40.0,40.0,D,B,A,E,D,D,C,D,B
2023,80871,9,0,0,0,29,0,3,0,DDBAECABE,DBE9C9DAACCAAEEDCCAEDCBED9BBB,DDBAACAAC,111101100.0,EBEEDBDACECAAEDDCCACADACDEDBA,1190911001111011110000019010,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.3,66.1,66.7,65.0,65.0,65.0,65.0,58.4,53.8,100.0,100.0,D,C,B,E,E,C,A,C,A
2023,1205356,9,0,0,0,29,0,6,0,DDBAECABE,9DEADDEBC9EBD9BA9ACD9DADCCEB9,ADBBECEAD,11011000.0,CAEAEDEBDDCBECDAECCDEDADACEDB,90110111090109019011911101109,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.4,47.1,44.4,52.0,52.0,60.0,50.0,64.8,60.9,100.0,100.0,D,D,C,A,D,B,B,C,B
2023,118760,9,0,0,0,29,0,4,0,DDBAECABE,ED99CEDCCCBADC9DDCCAE9ECBEDDB,DDBACCCAD,111101000.0,EBCACEACEACADCDDDCDAEBCCBBDDE,10991101000111911101190110110,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.4,44.7,55.6,24.5,25.0,73.0,13.0,65.6,64.0,80.0,80.0,C,B,B,E,D,C,A,C,A
2023,1192237,9,0,0,0,29,0,2,0,DDBAECABE,BCDDDCACCAC9CBBDCCC9BDADCBBAA,DDBEECCBD,111011010.0,ACDDDCACDBDADAADCCADBABDCBCAB,1111111000900011109100111010,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.4,69.2,66.7,73.7,74.0,73.0,74.0,57.4,55.6,73.3,73.0,C,C,B,E,E,B,A,C,A
2023,14863,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,DDBABEABC,111100110.0,CBBCCACEADABCEDCDBECECDCCBADB,10101109101110111000111010001,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.4,60.4,66.7,48.6,49.0,55.0,47.0,60.4,57.1,90.0,90.0,B,C,C,D,B,C,C,C,B
2023,12017,9,0,0,0,29,1,4,0,DDBAECABE,DADEEEC9AB9BCCCE8DCBCC9B9AADA,DDBAECABD,111111110.0,DCADAECAAACDCCDDBCCBCCDDADADA,10000119109011008011119090111,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.4,74.1,88.9,46.6,47.0,55.0,45.0,55.8,54.2,70.0,70.0,B,C,C,D,D,C,B,C,B
2023,3139,9,0,0,0,29,0,4,0,DDBAECABE,BAACCACBDEEBC99DCCAECDDAE9DB9,DDABECCAB,110011000.0,AAACABABAEEBAECDCCADEDDDDBDBD,1110001011109911110011009119,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.4,57.2,44.4,80.9,81.0,83.0,81.0,61.5,60.0,75.0,75.0,C,C,D,E,D,C,B,D,B
2023,63008,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,DDAEACAAD,110001100.0,CEBDCADDADABCCD*EBCAECDCCBBDB,11101119101111100000111010101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.4,44.0,44.4,43.2,43.0,60.0,39.0,65.9,64.3,80.0,80.0,E,A,D,B,D,D,D,D,D
2023,1185076,9,0,0,0,29,0,2,0,DDBAECABE,BCDDDCACCAC9CBBDCCC9BDADCBBAA,DDBBECABC,111011110.0,BDBADCBCDADCCBBBCBADBDADCBCAC,10001101010911101009111111010,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.5,63.3,77.8,36.4,36.0,60.0,31.0,59.6,59.3,62.5,63.0,C,C,C,B,D,C,A,C,A
2023,80103,9,0,0,0,29,0,6,0,DDBAECABE,C9E9A9CCCAEE99DCBDAD9DDDEECCC,DDBEECCBC,111011010.0,ECAAACCCAACEDADEBDCACDDDEEBCC,9091911010199101100911111011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.5,52.2,66.7,25.2,25.0,70.0,14.0,63.2,65.2,45.0,45.0,C,A,C,B,C,B,C,C,C
2023,3128,9,0,0,0,29,0,2,0,DDBAECABE,CBABBCCDEADB9BDBDA9EADEABCCCA,ADBAECCBD,11111010.0,DCBBBCCEEADACBDBDEAEADCEDBBCA,11110111091111091110000011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.5,51.6,66.7,23.5,24.0,68.0,13.0,63.4,59.3,100.0,100.0,C,C,B,E,D,B,A,C,A
2023,100330,9,0,0,0,29,0,6,0,DDBAECABE,A9CC9ABBBBEDBCDCCD9AB9ECD9A9C,BEDAACCBE,101011.0,ACACCABBDBEDBCDDDDEABAECDDBDA,19019111011111100191191119090,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.5,42.4,44.4,38.6,39.0,65.0,32.0,66.5,73.9,0.0,0.0,D,C,B,B,D,C,B,B,A
2023,74594,9,0,0,0,29,0,2,0,DDBAECABE,BCDDDCACCAC9CBBDCCC9BDADCBBAA,ADBAEDAEE,11110101.0,BADDDCBDCDBBCBCDCCCABABDCCCAB,10111100100911011119100110010,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.5,72.1,66.7,82.0,82.0,60.0,88.0,56.6,59.3,32.5,33.0,D,C,C,B,D,D,C,D,B
2023,72319,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,DDDAECECE,110111001.0,CBBECBDDAAEBCEDCBABDECDECACDB,10111019110110110001111010001,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.5,60.0,66.7,47.5,48.0,28.0,53.0,60.6,60.7,60.0,60.0,E,C,A,B,D,D,D,D,C
2023,1308693,9,0,0,0,29,1,4,0,DDBAECABE,DADEEEC9AB9BCCCE8DCBCC9B9AADA,ADBAECEBE,11111011.0,DABEAECDEADDCCCEDCCDCBEDADDDA,11010119009011118010109090011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.6,74.9,77.8,69.5,70.0,38.0,78.0,55.8,54.2,70.0,70.0,C,B,B,D,E,D,B,D,B
2023,1108111,9,0,0,0,29,0,6,0,DDBAECABE,C9E9A9CCCAEE99DCBDAD9DDDEECCC,CDBBECAAE,11011101.0,BAAAAAEDAACBCADCBDAECDDDEECCC,9091900010099111110911111111,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.6,61.8,66.7,52.6,53.0,85.0,45.0,60.2,65.2,15.0,15.0,C,C,B,E,D,C,A,C,A
2023,1522709,9,0,0,0,29,1,9,0,DDBAECABE,BBDEED99A9CA9B9998DEC99DCDCEB,DDBBAEEAE,111000001.0,BCDDCBABACCADBCADEBBCDCDCDCEA,10100099191191999800199111110,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.6,49.3,44.4,58.4,58.0,50.0,61.0,64.4,63.2,75.0,75.0,C,C,B,B,E,C,D,C,A
2023,91399,9,0,0,0,29,0,2,0,DDBAECABE,BCDDDCACCAC9CBBDCCC9BDADCBBAA,ADBDECAAA,11011100.0,BCBDBCCCCBACCBBBBBCABDDDCBCAA,11010101100911100019110111011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.6,58.0,55.6,62.4,62.0,90.0,56.0,61.5,63.0,47.5,48.0,C,C,B,E,E,B,A,B,A
2023,1160164,9,0,0,0,29,0,1,0,DDBAECABE,CEBECAD9AAABCCDCDDADECDBCCBEB,DDBBCCAAC,111001100.0,CBBCDCDEABDBCADCDDADACEBCCBEB,10100019100110111111010111111,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.6,41.2,55.6,14.5,15.0,73.0,0.0,67.1,67.9,60.0,60.0,D,A,B,C,D,C,A,C,A
2023,1401595,9,0,0,0,29,0,5,0,DDBAECABE,DBDECECCADACAD9CADC9DC999BCBE,DDBAECABC,111111110.0,DABECECCAADCCADCBDCADCADCDCBE,10011111100100910119119990111,555,555.0,555.0,555.0,555.0,333.0,555.0,333.0,60.6,62.5,88.9,13.5,14.0,68.0,0.0,60.0,66.7,0.0,0.0,C,C,C,D,E,B,B,C,B
2023,58412,9,0,0,0,29,0,2,0,DDBAECABE,BCDDDCACCAC9CBBDCCC9BDADCBBAA,DDBEDCBEB,111001000.0,BCACDCACADDBDBBDCCCCBAADCBBAA,11001111000901111119101111111,555,555.0,555.0,333.0,555.0,555.0,333.0,555.0,60.6,28.9,44.4,0.0,0.0,0.0,0.0,71.2,74.1,45.0,45.0,C,C,C,B,D,C,B,D,B
2023,102564,9,0,0,0,29,0,3,0,DDBAECABE,DBE9C9DAACCAAEEDCCAEDCBED9BBB,BDBACCAAC,11101100.0,EBEADBDAEBCAAEEDDCBCDDBEDCEAB,1190911001111110100101119001,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.6,55.2,55.6,54.5,55.0,73.0,50.0,62.4,61.5,70.0,70.0,C,A,D,D,D,C,B,D,B
2023,1202246,9,0,0,0,29,0,6,0,DDBAECABE,A9CC9ABBBBEDBCDCCD9AB9ECD9A9C,ADDACCCAA,10101000.0,ACECEADBBAEEBCDCCDCAADECACADC,19019101101011111191091109191,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.6,31.0,33.3,26.6,27.0,55.0,20.0,70.5,73.9,40.0,40.0,C,A,B,B,D,C,B,C,B
2023,1487194,9,0,0,0,29,1,4,0,DDBAECABE,DADEEEC9AB9BCCCE8DCBCC9B9AADA,DDBAEEABC,111110110.0,DACCBECDAEDBACCBEACDCCEBBDAAE,11000119109101108010119190100,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.6,70.4,77.8,56.6,57.0,95.0,47.0,57.3,54.2,85.0,85.0,B,B,B,E,D,C,B,C,A
2023,1458152,9,0,0,0,29,0,6,0,DDBAECABE,A9CC9ABBBBEDBCDCCD9AB9ECD9A9C,BDBACCBAE,11101001.0,AEBCEAABDAEDACDDCDBABAECAEADC,19019101001101101191191109191,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.6,54.5,55.6,52.5,53.0,63.0,50.0,62.6,69.6,0.0,0.0,,,,,,,,,
2023,1349465,9,0,0,0,29,0,3,0,DDBAECABE,DBE9C9DAACCAAEEDCCAEDCBED9BBB,ADBBECCBD,11011010.0,EBCDDCCBCDCAAECDCAAEDEBEDABBC,1090900001111011011101119110,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.7,63.1,55.6,77.0,77.0,95.0,73.0,59.9,57.7,80.0,80.0,B,B,C,B,D,C,B,C,B
2023,1173317,9,0,0,0,29,0,8,0,DDBAECABE,9E9DA9C9DCCDDBAA9B9DBD9E9EEDC,ADADECECE,10011001.0,AEEDACABBCCBDBEAABABBDBBBEEAC,91911909011011019190119091101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.7,44.8,44.4,45.4,45.0,55.0,43.0,66.0,66.7,60.0,60.0,C,C,C,E,D,C,B,B,B
2023,86832,9,0,0,0,29,0,3,0,DDBAECABE,DBE9C9DAACCAAEEDCCAEDCBED9BBB,ADBACDABC,11100110.0,EBEECBDACECAAEEBABAACCDEADBBA,1191911001111100010010109110,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.7,66.9,55.6,88.0,88.0,100.0,85.0,58.6,57.7,66.7,67.0,C,C,C,B,D,C,B,D,B
2023,1314145,9,0,0,0,29,0,5,0,DDBAECABE,DBDECECCADACAD9CADC9DC999BCBE,DDBAECABC,111111110.0,DBDACEBCAEACAAECCDCCCCAEBDCDE,11101101101110910119019990101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.7,62.9,88.9,14.5,15.0,73.0,0.0,60.0,66.7,0.0,0.0,D,C,B,B,D,C,A,C,A
2023,5000930,9,0,0,0,29,0,2,0,DDBAECABE,BCDDDCACCAC9CBBDCCC9BDADCBBAA,DDBAECCAC,111111000.0,AADDDCDCBADACBBDDAADBDBDCBCAB,111101010911110009110111010,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.7,71.0,66.7,79.0,79.0,95.0,75.0,57.3,59.3,39.1,39.0,C,B,C,E,E,A,B,B,B
2023,13965,9,0,0,0,29,0,4,0,DDBAECABE,BAACCACBDEEBC99DCCAECDDAE9DB9,DDBBCCEBC,111001010.0,BDACCAACBEBBCAADCDADEDDBADDBE,10111100010119911010011009119,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.7,65.7,55.6,84.5,85.0,73.0,88.0,59.0,60.0,50.0,50.0,D,C,C,E,D,D,B,D,B
2023,52971,9,0,0,0,29,0,5,0,DDBAECABE,AB9BEBECAECC99DCDED9D9ADCEACA,DDDACCADE,110101101.0,ABEBDBEEAECCEBDBEEADDEDACECBA,11910110111199100109190011001,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.8,61.2,66.7,51.0,51.0,55.0,50.0,60.6,62.5,43.3,43.0,C,C,B,E,D,C,A,C,A
2023,118704,9,0,0,0,29,0,3,0,DDBAECABE,DBE9C9DAACCAAEEDCCAEDCBED9BBB,ADBBECCBC,11011010.0,CACBCDDAACCBAEECCDAEACBEEDDDA,91911111011101011011109000,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.8,63.3,55.6,77.6,78.0,60.0,82.0,59.9,57.7,80.0,80.0,,,,,,,,,
2023,1283985,9,0,0,0,29,0,5,0,DDBAECABE,AB9BEBECAECC99DCDED9D9ADCEACA,DDAAECCAE,110111001.0,EAEBEBEEAEECECDBEEDADDADEDECA,911110110199100119191100011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.8,48.4,66.7,14.5,15.0,73.0,0.0,64.9,62.5,86.6,87.0,D,C,C,B,C,C,A,C,A
2023,1161400,9,0,0,0,29,0,8,0,DDBAECABE,B9D9BEAEE9C9BA99DED9A9CDCCDCA,DDBBECABD,111011110.0,BCDBCEAEDECEBACDDBDDDBEDCBECA,19190111091911991019090110011,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.8,63.0,77.8,35.4,35.0,45.0,33.0,60.0,66.7,0.0,0.0,B,C,C,B,B,D,B,D,B
2023,51564,9,0,0,0,29,0,6,0,DDBAECABE,C9E9A9CCCAEE99DCBDAD9DDDEECCC,DDBACCABD,111101110.0,CBABAAEECACDDEDEBDBDCDDDEECCE,19091900110099101101911111110,555,555.0,555.0,335.0,555.0,555.0,335.0,555.0,60.8,50.6,77.8,0.0,0.0,0.0,0.0,64.2,65.2,55.0,55.0,D,C,B,B,C,C,B,D,B
2023,117070,9,0,0,0,29,1,9,0,DDBAECABE,BBDEED99A9CA9B9998DEC99DCDCEB,DBAACCCEC,100101000.0,BBDEEBBAADDCABDBAAEEDCBDCDCBB,11111099190091999801099111101,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.8,43.2,33.3,61.7,62.0,63.0,62.0,66.6,68.4,50.0,50.0,D,B,C,A,D,C,A,D,C
2023,1262277,9,0,0,0,29,0,5,0,DDBAECABE,BCADECE999BAEAD9ECABECBD9ECCA,DDBBECABB,111011110.0,BCADDBBCDAAAACBBEDABECBDAECCA,11110009990100091011111191111,555,555.0,555.0,555.0,555.0,555.0,555.0,555.0,60.8,57.2,77.8,19.0,19.0,45.0,13.0,62.0,66.7,20.0,20.0,D,C,B,E,D,C,B,C,B
